1.3069 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
393.2371 	DATA 	Mouse: Left button down, pos=(1147,426)
393.2630 	EXP 	New trial (rep=8, index=0): None
393.2633 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.2635 	EXP 	New trial (rep=0, index=0): None
393.2690 	EXP 	New trial (rep=9, index=0): None
393.2693 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.2694 	EXP 	New trial (rep=0, index=0): None
393.2746 	EXP 	New trial (rep=10, index=0): None
393.2748 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.2750 	EXP 	New trial (rep=0, index=0): None
393.2799 	EXP 	New trial (rep=11, index=0): None
393.2801 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.2803 	EXP 	New trial (rep=0, index=0): None
393.2858 	EXP 	New trial (rep=12, index=0): None
393.2860 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.2862 	EXP 	New trial (rep=0, index=0): None
393.2918 	EXP 	New trial (rep=13, index=0): None
393.2921 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.2923 	EXP 	New trial (rep=0, index=0): None
393.2975 	EXP 	New trial (rep=14, index=0): None
393.2978 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.2980 	EXP 	New trial (rep=0, index=0): None
393.3024 	EXP 	New trial (rep=15, index=0): None
393.3027 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
393.3028 	EXP 	New trial (rep=0, index=0): None
393.3753 	DATA 	Mouse:  Left button up, pos=(1147,426)
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text_3: autoDraw = True
393.3788 	EXP 	text_3: autoDraw = False
393.3788 	EXP 	text: autoDraw = True
396.4122 	DATA 	Keypress: space
396.4398 	EXP 	text: autoDraw = False
396.4635 	EXP 	window1: mouseVisible = True
