3.8555 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
170.0238 	EXP 	text_3: autoDraw = False
170.0238 	EXP 	image: size = array([1920., 1080.])
170.0238 	EXP 	image: image = './snippets/Final/BubbleSort(WIC).png'
170.0238 	EXP 	image: autoDraw = True
170.0238 	EXP 	text_2: autoDraw = True
170.0635 	DATA 	Mouse:  Left button up, pos=(837,631)
204.4461 	EXP 	New trial (rep=1, index=0): None
204.4950 	DATA 	Keypress: space
204.5054 	EXP 	image: autoDraw = False
204.5054 	EXP 	text_2: autoDraw = False
204.5054 	EXP 	image: size = array([1920., 1080.])
204.5054 	EXP 	image: image = './snippets/Final/BubbleSortresp(WIC).png'
204.5054 	EXP 	image: autoDraw = True
204.5054 	EXP 	text_2: autoDraw = True
272.0195 	DATA 	Keypress: space
272.0301 	EXP 	image: autoDraw = False
272.0301 	EXP 	text_2: autoDraw = False
272.0301 	EXP 	text_3: autoDraw = True
286.3013 	DATA 	Mouse: Left button down, pos=(883,427)
286.3067 	EXP 	New trial (rep=2, index=0): None
286.3070 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
286.3072 	EXP 	New trial (rep=0, index=0): None
286.3593 	EXP 	text_3: autoDraw = False
286.3593 	EXP 	image: size = array([1920., 1080.])
286.3593 	EXP 	image: image = './snippets/Final/NumberCheck(WOC).png'
286.3593 	EXP 	image: autoDraw = True
286.3593 	EXP 	text_2: autoDraw = True
286.4257 	DATA 	Mouse:  Left button up, pos=(883,427)
301.9592 	EXP 	New trial (rep=1, index=0): None
302.0055 	DATA 	Keypress: space
302.0149 	EXP 	image: autoDraw = False
302.0149 	EXP 	text_2: autoDraw = False
302.0149 	EXP 	image: size = array([1920., 1080.])
302.0149 	EXP 	image: image = './snippets/Final/NumberCheckresp(WOC).png'
302.0149 	EXP 	image: autoDraw = True
302.0149 	EXP 	text_2: autoDraw = True
321.6090 	DATA 	Keypress: space
321.6194 	EXP 	image: autoDraw = False
321.6194 	EXP 	text_2: autoDraw = False
321.6194 	EXP 	text_3: autoDraw = True
324.3666 	DATA 	Mouse: Left button down, pos=(805,431)
324.3723 	EXP 	New trial (rep=3, index=0): None
324.3725 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
324.3727 	EXP 	New trial (rep=0, index=0): None
324.4250 	EXP 	text_3: autoDraw = False
324.4250 	EXP 	image: size = array([1920., 1080.])
324.4250 	EXP 	image: image = './snippets/Final/ContainsSubstring(CNL).png'
324.4250 	EXP 	image: autoDraw = True
324.4250 	EXP 	text_2: autoDraw = True
324.4920 	DATA 	Mouse:  Left button up, pos=(805,431)
365.9216 	EXP 	New trial (rep=1, index=0): None
365.9677 	DATA 	Keypress: space
365.9774 	EXP 	image: autoDraw = False
365.9774 	EXP 	text_2: autoDraw = False
365.9774 	EXP 	image: size = array([1920., 1080.])
365.9774 	EXP 	image: image = './snippets/Final/ContainsSubstringresp(CNL).png'
365.9774 	EXP 	image: autoDraw = True
365.9774 	EXP 	text_2: autoDraw = True
385.8578 	DATA 	Keypress: space
385.8668 	EXP 	image: autoDraw = False
385.8668 	EXP 	text_2: autoDraw = False
385.8668 	EXP 	text_3: autoDraw = True
389.5308 	DATA 	Mouse: Left button down, pos=(829,638)
389.5373 	EXP 	New trial (rep=4, index=0): None
389.5376 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
389.5377 	EXP 	New trial (rep=0, index=0): None
389.5872 	EXP 	text_3: autoDraw = False
389.5872 	EXP 	image: size = array([1920., 1080.])
389.5872 	EXP 	image: image = './snippets/Final/Power(WIC).png'
389.5872 	EXP 	image: autoDraw = True
389.5872 	EXP 	text_2: autoDraw = True
389.6561 	DATA 	Mouse:  Left button up, pos=(829,638)
404.2704 	DATA 	Keypress: space
404.3049 	EXP 	New trial (rep=1, index=0): None
404.3686 	EXP 	image: autoDraw = False
404.3686 	EXP 	text_2: autoDraw = False
404.3686 	EXP 	image: size = array([1920., 1080.])
404.3686 	EXP 	image: image = './snippets/Final/Powerresp(WIC).png'
404.3686 	EXP 	image: autoDraw = True
404.3686 	EXP 	text_2: autoDraw = True
421.7088 	DATA 	Keypress: space
421.7182 	EXP 	image: autoDraw = False
421.7182 	EXP 	text_2: autoDraw = False
421.7182 	EXP 	text_3: autoDraw = True
423.5130 	DATA 	Mouse: Left button down, pos=(689,425)
423.5191 	EXP 	New trial (rep=5, index=0): None
423.5195 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
423.5196 	EXP 	New trial (rep=0, index=0): None
423.5887 	EXP 	text_3: autoDraw = False
423.5887 	EXP 	image: size = array([1920., 1080.])
423.5887 	EXP 	image: image = './snippets/Final/BinaryConversion(WOC).png'
423.5887 	EXP 	image: autoDraw = True
423.5887 	EXP 	text_2: autoDraw = True
423.6391 	DATA 	Mouse:  Left button up, pos=(689,425)
437.8190 	EXP 	New trial (rep=1, index=0): None
437.8714 	DATA 	Keypress: space
437.8806 	EXP 	image: autoDraw = False
437.8806 	EXP 	text_2: autoDraw = False
437.8806 	EXP 	image: size = array([1920., 1080.])
437.8806 	EXP 	image: image = './snippets/Final/BinaryConversionresp(WOC).png'
437.8806 	EXP 	image: autoDraw = True
437.8806 	EXP 	text_2: autoDraw = True
450.6499 	DATA 	Keypress: space
450.6592 	EXP 	image: autoDraw = False
450.6592 	EXP 	text_2: autoDraw = False
450.6592 	EXP 	text_3: autoDraw = True
457.6451 	DATA 	Mouse: Left button down, pos=(748,661)
457.6510 	EXP 	New trial (rep=6, index=0): None
457.6513 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
457.6514 	EXP 	New trial (rep=0, index=0): None
457.7114 	EXP 	text_3: autoDraw = False
457.7114 	EXP 	image: size = array([1920., 1080.])
457.7114 	EXP 	image: image = './snippets/Final/MultiplyMatrix(CNL).png'
457.7114 	EXP 	image: autoDraw = True
457.7114 	EXP 	text_2: autoDraw = True
457.7839 	DATA 	Mouse:  Left button up, pos=(748,661)
472.2347 	EXP 	New trial (rep=1, index=0): None
472.2847 	DATA 	Keypress: space
472.2941 	EXP 	image: autoDraw = False
472.2941 	EXP 	text_2: autoDraw = False
472.2941 	EXP 	image: size = array([1920., 1080.])
472.2941 	EXP 	image: image = './snippets/Final/MultiplyMatrixresp(CNL).png'
472.2941 	EXP 	image: autoDraw = True
472.2941 	EXP 	text_2: autoDraw = True
500.8423 	DATA 	Keypress: space
500.8529 	EXP 	image: autoDraw = False
500.8529 	EXP 	text_2: autoDraw = False
500.8529 	EXP 	text_3: autoDraw = True
506.4599 	DATA 	Mouse: Left button down, pos=(776,422)
506.4670 	EXP 	New trial (rep=7, index=0): None
506.4673 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
506.4674 	EXP 	New trial (rep=0, index=0): None
506.6101 	DATA 	Mouse:  Left button up, pos=(776,422)
506.6193 	EXP 	text_3: autoDraw = False
506.6193 	EXP 	image: size = array([1920., 1080.])
506.6193 	EXP 	image: image = './snippets/Final/PrimeNumber(WIC).png'
506.6193 	EXP 	image: autoDraw = True
506.6193 	EXP 	text_2: autoDraw = True
527.2841 	EXP 	New trial (rep=1, index=0): None
527.3389 	DATA 	Keypress: space
527.3483 	EXP 	image: autoDraw = False
527.3483 	EXP 	text_2: autoDraw = False
527.3483 	EXP 	image: size = array([1920., 1080.])
527.3483 	EXP 	image: image = './snippets/Final/PrimeNumberresp(WIC).png'
527.3483 	EXP 	image: autoDraw = True
527.3483 	EXP 	text_2: autoDraw = True
535.9232 	DATA 	Keypress: space
535.9319 	EXP 	image: autoDraw = False
535.9319 	EXP 	text_2: autoDraw = False
535.9319 	EXP 	text_3: autoDraw = True
539.4421 	DATA 	Mouse: Left button down, pos=(826,431)
539.4484 	EXP 	New trial (rep=8, index=0): None
539.4486 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4487 	EXP 	New trial (rep=0, index=0): None
539.4543 	EXP 	New trial (rep=9, index=0): None
539.4546 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4547 	EXP 	New trial (rep=0, index=0): None
539.4604 	EXP 	New trial (rep=10, index=0): None
539.4607 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4608 	EXP 	New trial (rep=0, index=0): None
539.4659 	EXP 	New trial (rep=11, index=0): None
539.4661 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4663 	EXP 	New trial (rep=0, index=0): None
539.4711 	EXP 	New trial (rep=12, index=0): None
539.4714 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4715 	EXP 	New trial (rep=0, index=0): None
539.4759 	EXP 	New trial (rep=13, index=0): None
539.4763 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4765 	EXP 	New trial (rep=0, index=0): None
539.4809 	EXP 	New trial (rep=14, index=0): None
539.4811 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4812 	EXP 	New trial (rep=0, index=0): None
539.4862 	EXP 	New trial (rep=15, index=0): None
539.4864 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
539.4866 	EXP 	New trial (rep=0, index=0): None
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text_3: autoDraw = True
539.5637 	EXP 	text_3: autoDraw = False
539.5637 	EXP 	text: autoDraw = True
539.5960 	DATA 	Mouse:  Left button up, pos=(826,431)
542.1366 	DATA 	Keypress: space
542.1578 	EXP 	text: autoDraw = False
542.1819 	EXP 	window1: mouseVisible = True
