1.2649 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
121.6654 	EXP 	image: autoDraw = True
121.6654 	EXP 	text_2: autoDraw = True
121.7047 	DATA 	Mouse:  Left button up, pos=(1338,613)
165.7729 	EXP 	New trial (rep=1, index=0): None
165.8214 	DATA 	Keypress: space
165.8314 	EXP 	image: autoDraw = False
165.8314 	EXP 	text_2: autoDraw = False
165.8314 	EXP 	image: size = array([1920., 1080.])
165.8314 	EXP 	image: image = './snippets/Final/BubbleSortresp(WIC).png'
165.8314 	EXP 	image: autoDraw = True
165.8314 	EXP 	text_2: autoDraw = True
214.2473 	DATA 	Keypress: space
214.2586 	EXP 	image: autoDraw = False
214.2586 	EXP 	text_2: autoDraw = False
214.2586 	EXP 	text_3: autoDraw = True
216.4175 	DATA 	Mouse: Left button down, pos=(1105,463)
216.4271 	EXP 	New trial (rep=2, index=0): None
216.4274 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
216.4275 	EXP 	New trial (rep=0, index=0): None
216.4810 	EXP 	text_3: autoDraw = False
216.4810 	EXP 	image: size = array([1920., 1080.])
216.4810 	EXP 	image: image = './snippets/Final/NumberCheck(WOC).png'
216.4810 	EXP 	image: autoDraw = True
216.4810 	EXP 	text_2: autoDraw = True
216.5530 	DATA 	Mouse:  Left button up, pos=(1105,463)
244.9521 	EXP 	New trial (rep=1, index=0): None
245.0082 	DATA 	Keypress: space
245.0166 	EXP 	image: autoDraw = False
245.0166 	EXP 	text_2: autoDraw = False
245.0166 	EXP 	image: size = array([1920., 1080.])
245.0166 	EXP 	image: image = './snippets/Final/NumberCheckresp(WOC).png'
245.0166 	EXP 	image: autoDraw = True
245.0166 	EXP 	text_2: autoDraw = True
286.7546 	DATA 	Keypress: space
286.7648 	EXP 	image: autoDraw = False
286.7648 	EXP 	text_2: autoDraw = False
286.7648 	EXP 	text_3: autoDraw = True
289.4931 	DATA 	Mouse: Left button down, pos=(592,449)
289.4991 	EXP 	New trial (rep=3, index=0): None
289.4993 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
289.4995 	EXP 	New trial (rep=0, index=0): None
289.6322 	DATA 	Mouse:  Left button up, pos=(592,449)
289.6417 	EXP 	text_3: autoDraw = False
289.6417 	EXP 	image: size = array([1920., 1080.])
289.6417 	EXP 	image: image = './snippets/Final/ContainsSubstring(CNL).png'
289.6417 	EXP 	image: autoDraw = True
289.6417 	EXP 	text_2: autoDraw = True
360.2319 	EXP 	New trial (rep=1, index=0): None
360.2896 	DATA 	Keypress: space
360.2986 	EXP 	image: autoDraw = False
360.2986 	EXP 	text_2: autoDraw = False
360.2986 	EXP 	image: size = array([1920., 1080.])
360.2986 	EXP 	image: image = './snippets/Final/ContainsSubstringresp(CNL).png'
360.2986 	EXP 	image: autoDraw = True
360.2986 	EXP 	text_2: autoDraw = True
372.9683 	DATA 	Keypress: space
372.9784 	EXP 	image: autoDraw = False
372.9784 	EXP 	text_2: autoDraw = False
372.9784 	EXP 	text_3: autoDraw = True
374.4898 	DATA 	Mouse: Left button down, pos=(608,447)
374.4958 	EXP 	New trial (rep=4, index=0): None
374.4962 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
374.4963 	EXP 	New trial (rep=0, index=0): None
374.5482 	EXP 	text_3: autoDraw = False
374.5482 	EXP 	image: size = array([1920., 1080.])
374.5482 	EXP 	image: image = './snippets/Final/Power(WIC).png'
374.5482 	EXP 	image: autoDraw = True
374.5482 	EXP 	text_2: autoDraw = True
374.6483 	DATA 	Mouse:  Left button up, pos=(608,447)
426.5286 	EXP 	New trial (rep=1, index=0): None
426.5853 	DATA 	Keypress: space
426.5936 	EXP 	image: autoDraw = False
426.5936 	EXP 	text_2: autoDraw = False
426.5936 	EXP 	image: size = array([1920., 1080.])
426.5936 	EXP 	image: image = './snippets/Final/Powerresp(WIC).png'
426.5936 	EXP 	image: autoDraw = True
426.5936 	EXP 	text_2: autoDraw = True
453.9145 	DATA 	Keypress: space
453.9247 	EXP 	image: autoDraw = False
453.9247 	EXP 	text_2: autoDraw = False
453.9247 	EXP 	text_3: autoDraw = True
457.4864 	DATA 	Mouse: Left button down, pos=(821,614)
457.4918 	EXP 	New trial (rep=5, index=0): None
457.4922 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
457.4924 	EXP 	New trial (rep=0, index=0): None
457.5554 	EXP 	text_3: autoDraw = False
457.5554 	EXP 	image: size = array([1920., 1080.])
457.5554 	EXP 	image: image = './snippets/Final/BinaryConversion(WOC).png'
457.5554 	EXP 	image: autoDraw = True
457.5554 	EXP 	text_2: autoDraw = True
457.6269 	DATA 	Mouse:  Left button up, pos=(821,614)
514.0563 	EXP 	New trial (rep=1, index=0): None
514.1196 	DATA 	Keypress: space
514.1291 	EXP 	image: autoDraw = False
514.1291 	EXP 	text_2: autoDraw = False
514.1291 	EXP 	image: size = array([1920., 1080.])
514.1291 	EXP 	image: image = './snippets/Final/BinaryConversionresp(WOC).png'
514.1291 	EXP 	image: autoDraw = True
514.1291 	EXP 	text_2: autoDraw = True
541.4699 	DATA 	Keypress: space
541.4829 	EXP 	image: autoDraw = False
541.4829 	EXP 	text_2: autoDraw = False
541.4829 	EXP 	text_3: autoDraw = True
545.4995 	DATA 	Mouse: Left button down, pos=(704,419)
545.5056 	EXP 	New trial (rep=6, index=0): None
545.5059 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
545.5061 	EXP 	New trial (rep=0, index=0): None
545.5712 	EXP 	text_3: autoDraw = False
545.5712 	EXP 	image: size = array([1920., 1080.])
545.5712 	EXP 	image: image = './snippets/Final/MultiplyMatrix(CNL).png'
545.5712 	EXP 	image: autoDraw = True
545.5712 	EXP 	text_2: autoDraw = True
545.6084 	DATA 	Mouse:  Left button up, pos=(704,419)
610.4873 	EXP 	New trial (rep=1, index=0): None
610.5442 	DATA 	Keypress: space
610.5533 	EXP 	image: autoDraw = False
610.5533 	EXP 	text_2: autoDraw = False
610.5533 	EXP 	image: size = array([1920., 1080.])
610.5533 	EXP 	image: image = './snippets/Final/MultiplyMatrixresp(CNL).png'
610.5533 	EXP 	image: autoDraw = True
610.5533 	EXP 	text_2: autoDraw = True
656.0590 	DATA 	Keypress: space
656.0693 	EXP 	image: autoDraw = False
656.0693 	EXP 	text_2: autoDraw = False
656.0693 	EXP 	text_3: autoDraw = True
663.2618 	DATA 	Mouse: Left button down, pos=(809,607)
663.2683 	EXP 	New trial (rep=7, index=0): None
663.2686 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
663.2687 	EXP 	New trial (rep=0, index=0): None
663.3359 	EXP 	text_3: autoDraw = False
663.3359 	EXP 	image: size = array([1920., 1080.])
663.3359 	EXP 	image: image = './snippets/Final/PrimeNumber(WIC).png'
663.3359 	EXP 	image: autoDraw = True
663.3359 	EXP 	text_2: autoDraw = True
663.3705 	DATA 	Mouse:  Left button up, pos=(809,607)
706.9689 	EXP 	New trial (rep=1, index=0): None
707.0233 	DATA 	Keypress: space
707.0321 	EXP 	image: autoDraw = False
707.0321 	EXP 	text_2: autoDraw = False
707.0321 	EXP 	image: size = array([1920., 1080.])
707.0321 	EXP 	image: image = './snippets/Final/PrimeNumberresp(WIC).png'
707.0321 	EXP 	image: autoDraw = True
707.0321 	EXP 	text_2: autoDraw = True
722.2117 	DATA 	Keypress: space
722.2222 	EXP 	image: autoDraw = False
722.2222 	EXP 	text_2: autoDraw = False
722.2222 	EXP 	text_3: autoDraw = True
724.4431 	DATA 	Mouse: Left button down, pos=(640,443)
724.4489 	EXP 	New trial (rep=8, index=0): None
724.4493 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4495 	EXP 	New trial (rep=0, index=0): None
724.4545 	EXP 	New trial (rep=9, index=0): None
724.4548 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4549 	EXP 	New trial (rep=0, index=0): None
724.4601 	EXP 	New trial (rep=10, index=0): None
724.4604 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4605 	EXP 	New trial (rep=0, index=0): None
724.4656 	EXP 	New trial (rep=11, index=0): None
724.4660 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4662 	EXP 	New trial (rep=0, index=0): None
724.4717 	EXP 	New trial (rep=12, index=0): None
724.4720 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4721 	EXP 	New trial (rep=0, index=0): None
724.4771 	EXP 	New trial (rep=13, index=0): None
724.4773 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4775 	EXP 	New trial (rep=0, index=0): None
724.4830 	EXP 	New trial (rep=14, index=0): None
724.4834 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4835 	EXP 	New trial (rep=0, index=0): None
724.4884 	EXP 	New trial (rep=15, index=0): None
724.4886 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
724.4888 	EXP 	New trial (rep=0, index=0): None
724.5567 	DATA 	Mouse:  Left button up, pos=(640,443)
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text_3: autoDraw = True
724.5602 	EXP 	text_3: autoDraw = False
724.5602 	EXP 	text: autoDraw = True
728.0303 	DATA 	Keypress: space
728.0333 	EXP 	text: autoDraw = False
728.0603 	EXP 	window1: mouseVisible = True
