trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Introduction.started,Introduction.stopped,EndTaskKey.keys,EndTaskKey.rt,EndTaskKey.started,EndTaskKey.stopped,instructions.started,instructions.stopped,KyeNext.keys,KyeNext.rt,KyeNext.started,KyeNext.stopped,image_3.started,image_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_4.started,image_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,C.started,C.stopped,C.numClicks,C.timesOn,C.timesOff,D.started,D.stopped,D.numClicks,D.timesOn,D.timesOff,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,text_5.started,text_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp2.keys,key_resp2.rt,key_resp2.started,key_resp2.stopped,image.started,image.stopped,text_2.started,text_2.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,A.started,A.stopped,A.numClicks,A.timesOn,A.timesOff,B.started,B.stopped,B.numClicks,B.timesOn,B.timesOff,text_3.started,text_3.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,use_eyetracking,date,expName,psychopyVersion,frameRate,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5989852999999812,32.77926540000004,None,32.77926540000004,None,32.77926540000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10185185185185185,1,0,0,0.5187725000000114,A,0.004623633333324051,None,33.49866800000001,None,2,"[0.5097402999999758, 0.5188038000000006]","[0.5097438000000238, 0.5188077000000249]",33.49866800000001,None,0,,,33.49866800000001,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.5226885000000152,34.07955350000003,None,34.07955350000003,None,34.07955350000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2892406000000278,34.68103450000001,None,34.68103450000001,None,34.68103450000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.2680103999999801,A,0.010427166666659105,None,35.04119270000001,None,3,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473]",35.04119270000001,None,0,,,35.04119270000001,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3856707999999571,35.36866600000002,None,35.36866600000002,None,35.36866600000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.26628799999997455,35.8319884,None,35.8319884,None,35.8319884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.2770884000000251,A,0.010500466666655939,None,36.17501120000003,None,4,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236]",36.17501120000003,None,0,,,36.17501120000003,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3584368999999583,36.499853400000006,None,36.499853400000006,None,36.499853400000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.20821440000003122,37.00206830000002,None,37.00206830000002,None,37.00206830000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.23842650000000276,A,0.00932999999997719,None,37.277580700000044,None,5,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632]",37.277580700000044,None,0,,,37.277580700000044,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.207812400000023,37.65847070000001,None,37.65847070000001,None,37.65847070000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.284222600000021,37.96609470000004,None,37.96609470000004,None,37.96609470000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.45578349999999546,A,0.01462560000004487,None,38.31937760000005,None,6,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856]",38.31937760000005,None,0,,,38.31937760000005,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.31628060000002733,38.854087900000025,None,38.854087900000025,None,38.854087900000025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.24248609999995097,39.2558884,None,39.2558884,None,39.2558884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.22015249999998332,A,0.0064864999999940665,None,39.58060820000003,None,7,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495]",39.58060820000003,None,0,,,39.58060820000003,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.2968488999999863,39.865411800000004,None,39.865411800000004,None,39.865411800000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.23975780000000668,40.250562400000035,None,40.250562400000035,None,40.250562400000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.26486189999997123,A,0.001364200000011806,None,40.57000910000005,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 0.2646811999999841]",40.57000910000005,None,0,,,40.57000910000005,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.00022230000001854933,A,0.008554966666622477,None,40.839669666666694,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 9.870000002365487e-05]",40.839669666666694,None,0,,,40.839669666666694,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.0002610000000231594,A,0.003468066666641789,None,40.839669666666694,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 0.00020290000003342357]",40.839669666666694,None,0,,,40.839669666666694,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
10,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.00037890000004381363,A,0.013435533333392868,None,40.85633633333336,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 0.00010620000000471919]",40.85633633333336,None,0,,,40.85633633333336,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.00022469999998975254,A,0.008022333333315146,None,40.85633633333336,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 9.719999997059858e-05]",40.85633633333336,None,0,,,40.85633633333336,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.00023049999998647763,A,0.0021209333332876668,None,40.85633633333336,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 0.00010439999999789507]",40.85633633333336,None,0,,,40.85633633333336,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.0002140999999937776,A,0.014095600000018749,None,40.873003000000026,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 9.64999999837346e-05]",40.873003000000026,None,0,,,40.873003000000026,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.00024380000002111046,A,0.008458100000041213,None,40.873003000000026,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 0.00010409999998728381]",40.873003000000026,None,0,,,40.873003000000026,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07314814814814814,0.10277777777777777,1,0,0,0.00022069999999985157,A,0.0026449000000070555,None,40.873003000000026,None,8,"[0.5097402999999758, 0.5188038000000006, 0.2678298999999811, 0.2769279000000324, 0.23833479999996143, 0.4556079999999838, 0.21998310000003585, 0.2646775000000048]","[0.5097438000000238, 0.5188077000000249, 0.26783349999999473, 0.2769314000000236, 0.2383385999999632, 0.4556117999999856, 0.2199867000000495, 9.579999999687061e-05]",40.873003000000026,None,0,,,40.873003000000026,None,,,,,,,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.95854870000005,None,space,0.5796822000000361,40.95854870000005,None,zxcv,001,True,2022_Jun_10_1041,EyeTrackingStudy,2021.2.1,None,
