1.2559 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
892.8071 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
892.8072 	EXP 	New trial (rep=0, index=0): None
892.8125 	EXP 	New trial (rep=13, index=0): None
892.8127 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
892.8128 	EXP 	New trial (rep=0, index=0): None
892.8187 	EXP 	New trial (rep=14, index=0): None
892.8189 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
892.8190 	EXP 	New trial (rep=0, index=0): None
892.8236 	EXP 	New trial (rep=15, index=0): None
892.8239 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
892.8240 	EXP 	New trial (rep=0, index=0): None
892.8977 	DATA 	Mouse:  Left button up, pos=(450,416)
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text_3: autoDraw = True
892.9012 	EXP 	text_3: autoDraw = False
892.9012 	EXP 	text: autoDraw = True
897.2057 	DATA 	Keypress: space
897.2269 	EXP 	text: autoDraw = False
897.2516 	EXP 	window1: mouseVisible = True
