1.3478 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
18.0024 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
18.0697 	EXP 	Introduction: autoDraw = True
18.8786 	DATA 	Keypress: space
18.8904 	EXP 	Introduction: autoDraw = False
18.8904 	EXP 	instructions: autoDraw = True
19.4537 	DATA 	Keypress: space
19.4768 	EXP 	instructions: autoDraw = False
19.4768 	EXP 	image_3: autoDraw = True
19.9823 	DATA 	Keypress: space
20.0104 	EXP 	image_3: autoDraw = False
20.0104 	EXP 	image_4: autoDraw = True
20.2803 	DATA 	Keypress: space
20.3060 	EXP 	image_4: autoDraw = False
20.3060 	EXP 	text_5: autoDraw = True
20.7793 	DATA 	Keypress: space
20.9739 	DATA 	Mouse: Left button down, pos=(895,644)
20.9958 	EXP 	text_5: autoDraw = False
20.9958 	EXP 	text_4: autoDraw = True
21.0928 	DATA 	Mouse:  Left button up, pos=(895,644)
23.4110 	EXP 	Created sequence: sequential, trialTypes=1, nReps=16, seed=None
23.4114 	EXP 	New trial (rep=0, index=0): None
23.4119 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
23.4121 	EXP 	New trial (rep=0, index=0): None
23.4714 	DATA 	Keypress: space
23.4798 	EXP 	text_4: autoDraw = False
23.4798 	EXP 	image: size = array([1920., 1080.])
23.4798 	EXP 	image: image = './snippets/Final/ArraySum(CNL).png'
23.4798 	EXP 	image: autoDraw = True
23.4798 	EXP 	text_2: autoDraw = True
24.6149 	EXP 	New trial (rep=1, index=0): None
24.6954 	DATA 	Keypress: space
24.7039 	EXP 	image: autoDraw = False
24.7039 	EXP 	text_2: autoDraw = False
24.7039 	EXP 	image: size = array([1920., 1080.])
24.7039 	EXP 	image: image = './snippets/Final/ArraySumresp(CNL).png'
24.7039 	EXP 	image: autoDraw = True
24.7039 	EXP 	text_2: autoDraw = True
32.5078 	DATA 	Keypress: space
32.5181 	EXP 	image: autoDraw = False
32.5181 	EXP 	text_2: autoDraw = False
32.5181 	EXP 	text_3: autoDraw = True
33.1726 	DATA 	Mouse: Left button down, pos=(895,644)
33.1793 	EXP 	New trial (rep=1, index=0): None
33.1796 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
33.1798 	EXP 	New trial (rep=0, index=0): None
33.2470 	EXP 	text_3: autoDraw = False
33.2470 	EXP 	image: size = array([1920., 1080.])
33.2470 	EXP 	image: image = './snippets/Final/BubbleSort(WIC).png'
33.2470 	EXP 	image: autoDraw = True
33.2470 	EXP 	text_2: autoDraw = True
33.2816 	DATA 	Mouse:  Left button up, pos=(895,644)
33.9136 	EXP 	New trial (rep=1, index=0): None
33.9740 	DATA 	Keypress: space
33.9829 	EXP 	image: autoDraw = False
33.9829 	EXP 	text_2: autoDraw = False
33.9829 	EXP 	image: size = array([1920., 1080.])
33.9829 	EXP 	image: image = './snippets/Final/BubbleSortresp(WIC).png'
33.9829 	EXP 	image: autoDraw = True
33.9829 	EXP 	text_2: autoDraw = True
39.7865 	DATA 	Keypress: space
39.7973 	EXP 	image: autoDraw = False
39.7973 	EXP 	text_2: autoDraw = False
39.7973 	EXP 	text_3: autoDraw = True
40.2723 	DATA 	Mouse: Left button down, pos=(895,644)
40.2788 	EXP 	New trial (rep=2, index=0): None
40.2791 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
40.2793 	EXP 	New trial (rep=0, index=0): None
40.3445 	EXP 	text_3: autoDraw = False
40.3445 	EXP 	image: size = array([1920., 1080.])
40.3445 	EXP 	image: image = './snippets/Final/NumberCheck(WOC).png'
40.3445 	EXP 	image: autoDraw = True
40.3445 	EXP 	text_2: autoDraw = True
40.3809 	DATA 	Mouse:  Left button up, pos=(895,644)
40.6455 	EXP 	New trial (rep=1, index=0): None
40.7116 	DATA 	Keypress: space
40.7210 	EXP 	image: autoDraw = False
40.7210 	EXP 	text_2: autoDraw = False
40.7210 	EXP 	image: size = array([1920., 1080.])
40.7210 	EXP 	image: image = './snippets/Final/NumberCheckresp(WOC).png'
40.7210 	EXP 	image: autoDraw = True
40.7210 	EXP 	text_2: autoDraw = True
41.0492 	DATA 	Keypress: space
41.0601 	EXP 	image: autoDraw = False
41.0601 	EXP 	text_2: autoDraw = False
41.0601 	EXP 	text_3: autoDraw = True
41.3221 	DATA 	Mouse: Left button down, pos=(895,644)
41.3287 	EXP 	New trial (rep=3, index=0): None
41.3292 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
41.3294 	EXP 	New trial (rep=0, index=0): None
41.4064 	EXP 	text_3: autoDraw = False
41.4064 	EXP 	image: size = array([1920., 1080.])
41.4064 	EXP 	image: image = './snippets/Final/ContainsSubstring(CNL).png'
41.4064 	EXP 	image: autoDraw = True
41.4064 	EXP 	text_2: autoDraw = True
41.4456 	DATA 	Mouse:  Left button up, pos=(895,644)
41.6784 	EXP 	New trial (rep=1, index=0): None
41.7438 	DATA 	Keypress: space
41.7533 	EXP 	image: autoDraw = False
41.7533 	EXP 	text_2: autoDraw = False
41.7533 	EXP 	image: size = array([1920., 1080.])
41.7533 	EXP 	image: image = './snippets/Final/ContainsSubstringresp(CNL).png'
41.7533 	EXP 	image: autoDraw = True
41.7533 	EXP 	text_2: autoDraw = True
41.9942 	DATA 	Keypress: space
42.0052 	EXP 	image: autoDraw = False
42.0052 	EXP 	text_2: autoDraw = False
42.0052 	EXP 	text_3: autoDraw = True
42.2223 	DATA 	Mouse: Left button down, pos=(895,644)
42.2283 	EXP 	New trial (rep=4, index=0): None
42.2286 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
42.2287 	EXP 	New trial (rep=0, index=0): None
42.2946 	EXP 	text_3: autoDraw = False
42.2946 	EXP 	image: size = array([1920., 1080.])
42.2946 	EXP 	image: image = './snippets/Final/Power(WIC).png'
42.2946 	EXP 	image: autoDraw = True
42.2946 	EXP 	text_2: autoDraw = True
42.3639 	DATA 	Mouse:  Left button up, pos=(895,644)
42.5633 	EXP 	New trial (rep=1, index=0): None
42.6443 	DATA 	Keypress: space
42.6541 	EXP 	image: autoDraw = False
42.6541 	EXP 	text_2: autoDraw = False
42.6541 	EXP 	image: size = array([1920., 1080.])
42.6541 	EXP 	image: image = './snippets/Final/Powerresp(WIC).png'
42.6541 	EXP 	image: autoDraw = True
42.6541 	EXP 	text_2: autoDraw = True
42.8903 	DATA 	Keypress: space
42.9005 	EXP 	image: autoDraw = False
42.9005 	EXP 	text_2: autoDraw = False
42.9005 	EXP 	text_3: autoDraw = True
43.1330 	DATA 	Mouse: Left button down, pos=(895,644)
43.1618 	EXP 	New trial (rep=5, index=0): None
43.1621 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
43.1622 	EXP 	New trial (rep=0, index=0): None
43.2172 	EXP 	text_3: autoDraw = False
43.2172 	EXP 	image: size = array([1920., 1080.])
43.2172 	EXP 	image: image = './snippets/Final/BinaryConversion(WOC).png'
43.2172 	EXP 	image: autoDraw = True
43.2172 	EXP 	text_2: autoDraw = True
43.2239 	DATA 	Mouse:  Left button up, pos=(895,644)
48.3455 	EXP 	New trial (rep=1, index=0): None
48.4257 	DATA 	Keypress: space
48.4347 	EXP 	image: autoDraw = False
48.4347 	EXP 	text_2: autoDraw = False
48.4347 	EXP 	image: size = array([1920., 1080.])
48.4347 	EXP 	image: image = './snippets/Final/BinaryConversionresp(WOC).png'
48.4347 	EXP 	image: autoDraw = True
48.4347 	EXP 	text_2: autoDraw = True
49.0764 	DATA 	Keypress: space
49.0865 	EXP 	image: autoDraw = False
49.0865 	EXP 	text_2: autoDraw = False
49.0865 	EXP 	text_3: autoDraw = True
49.3399 	DATA 	Mouse: Left button down, pos=(895,644)
49.3457 	EXP 	New trial (rep=6, index=0): None
49.3459 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
49.3461 	EXP 	New trial (rep=0, index=0): None
49.4304 	EXP 	text_3: autoDraw = False
49.4304 	EXP 	image: size = array([1920., 1080.])
49.4304 	EXP 	image: image = './snippets/Final/MultiplyMatrix(CNL).png'
49.4304 	EXP 	image: autoDraw = True
49.4304 	EXP 	text_2: autoDraw = True
49.4640 	DATA 	Mouse:  Left button up, pos=(895,644)
49.9292 	EXP 	New trial (rep=1, index=0): None
49.9937 	DATA 	Keypress: space
50.0027 	EXP 	image: autoDraw = False
50.0027 	EXP 	text_2: autoDraw = False
50.0027 	EXP 	image: size = array([1920., 1080.])
50.0027 	EXP 	image: image = './snippets/Final/MultiplyMatrixresp(CNL).png'
50.0027 	EXP 	image: autoDraw = True
50.0027 	EXP 	text_2: autoDraw = True
50.5170 	DATA 	Keypress: space
50.5282 	EXP 	image: autoDraw = False
50.5282 	EXP 	text_2: autoDraw = False
50.5282 	EXP 	text_3: autoDraw = True
50.7131 	DATA 	Mouse: Left button down, pos=(895,644)
50.7195 	EXP 	New trial (rep=7, index=0): None
50.7198 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
50.7200 	EXP 	New trial (rep=0, index=0): None
50.7914 	EXP 	text_3: autoDraw = False
50.7914 	EXP 	image: size = array([1920., 1080.])
50.7914 	EXP 	image: image = './snippets/Final/PrimeNumber(WIC).png'
50.7914 	EXP 	image: autoDraw = True
50.7914 	EXP 	text_2: autoDraw = True
50.8306 	DATA 	Mouse:  Left button up, pos=(895,644)
51.2299 	EXP 	New trial (rep=1, index=0): None
51.2955 	DATA 	Keypress: space
51.3045 	EXP 	image: autoDraw = False
51.3045 	EXP 	text_2: autoDraw = False
51.3045 	EXP 	image: size = array([1920., 1080.])
51.3045 	EXP 	image: image = './snippets/Final/PrimeNumberresp(WIC).png'
51.3045 	EXP 	image: autoDraw = True
51.3045 	EXP 	text_2: autoDraw = True
51.8877 	DATA 	Keypress: space
51.8986 	EXP 	image: autoDraw = False
51.8986 	EXP 	text_2: autoDraw = False
51.8986 	EXP 	text_3: autoDraw = True
52.0552 	DATA 	Mouse: Left button down, pos=(895,644)
52.0615 	EXP 	New trial (rep=8, index=0): None
52.0617 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.0619 	EXP 	New trial (rep=0, index=0): None
52.0670 	EXP 	New trial (rep=9, index=0): None
52.0673 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.0674 	EXP 	New trial (rep=0, index=0): None
52.0725 	EXP 	New trial (rep=10, index=0): None
52.0727 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.0729 	EXP 	New trial (rep=0, index=0): None
52.0783 	EXP 	New trial (rep=11, index=0): None
52.0786 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.0787 	EXP 	New trial (rep=0, index=0): None
52.0860 	EXP 	New trial (rep=12, index=0): None
52.0865 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.0867 	EXP 	New trial (rep=0, index=0): None
52.0921 	EXP 	New trial (rep=13, index=0): None
52.0923 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.0925 	EXP 	New trial (rep=0, index=0): None
52.0981 	EXP 	New trial (rep=14, index=0): None
52.0984 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.0986 	EXP 	New trial (rep=0, index=0): None
52.1040 	EXP 	New trial (rep=15, index=0): None
52.1043 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
52.1044 	EXP 	New trial (rep=0, index=0): None
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text_3: autoDraw = True
52.1785 	EXP 	text_3: autoDraw = False
52.1785 	EXP 	text: autoDraw = True
52.2089 	DATA 	Mouse:  Left button up, pos=(895,644)
52.5753 	DATA 	Keypress: space
52.5783 	EXP 	text: autoDraw = False
52.6056 	EXP 	window1: mouseVisible = True
